# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
       42,  -8090.00,   -192.62,      0.53,     -0.67,     -0.28,     -1.54,           1,           0,           7,           2,           0,           2,           0,           5,           0, 
      288, -22530.00,    -78.23,      0.76,     -0.80,     -0.12,     -1.54,           1,           0,           3,           1,           0,          27,           0,           2,           0, 
      292, -27490.00,    -94.14,      0.76,     -0.94,     -0.13,     -1.54,           1,           0,           5,           1,           0,          34,           0,           1,           0, 
      633, -33470.00,    -52.88,      0.84,     -0.80,     -0.08,     -1.54,           1,           0,           5,           1,           0,           9,           0,           2,           0, 
       86, -12710.00,   -147.79,      0.65,     -0.97,     -0.19,     -1.54,           1,           0,           3,           1,           0,          38,           0,           1,           0, 
      375, -25700.00,    -68.53,      0.79,     -0.77,     -0.11,     -1.54,           1,           0,           6,           2,           0,          16,           0,           3,           0, 
      254, -22890.00,    -90.12,      0.75,     -0.91,     -0.14,     -1.54,           1,           0,           5,           1,           0,          37,           0,           2,           0, 
     1090, -43320.00,    -39.74,      0.88,     -0.87,     -0.06,     -1.54,           1,           0,           1,           2,           0,          23,           0,           2,           0, 
      374, -26160.00,    -69.95,      0.79,     -0.93,     -0.11,     -1.55,           1,           0,           7,           1,           0,           8,           0,           1,           0, 
      151, -15430.00,   -102.19,      0.71,     -0.74,     -0.14,     -1.55,           1,           0,           2,           1,           0,          48,           0,           1,           0, 
      632, -33300.00,    -52.69,      0.84,     -0.84,     -0.08,     -1.55,           1,           0,           5,           1,           0,          49,           0,           2,           0, 
      676, -34320.00,    -50.77,      0.84,     -0.82,     -0.08,     -1.55,           1,           0,           5,           1,           0,           1,           0,           2,           0, 
      390, -29360.00,    -75.28,      0.79,     -0.86,     -0.11,     -1.55,           1,           0,           5,           2,           0,          29,           0,           5,           0, 
       99, -21310.00,   -215.25,      0.59,     -0.98,     -0.26,     -1.56,           1,           0,           6,           1,           0,          18,           0,           1,           0, 
      949, -41470.00,    -43.70,      0.86,     -0.90,     -0.07,     -1.56,           1,           0,           5,           2,           0,           1,           0,           1,           0, 
      756, -38790.00,    -51.31,      0.85,     -0.88,     -0.08,     -1.56,           1,           0,           5,           2,           0,           3,           0,           5,           0, 
     1159, -47240.00,    -40.76,      0.88,     -0.96,     -0.06,     -1.56,           1,           0,           1,           2,           0,           7,           0,           2,           0, 
      780, -38270.00,    -49.06,      0.85,     -0.90,     -0.08,     -1.56,           1,           0,           6,           2,           0,          45,           0,           1,           0, 
       54, -10460.00,   -193.70,      0.50,     -0.81,     -0.29,     -1.56,           1,           0,           1,           2,           0,          43,           0,           2,           0, 
      299, -24220.00,    -81.00,      0.77,     -0.85,     -0.13,     -1.56,           1,           0,           6,           1,           0,          29,           0,           2,           0, 
       81, -20990.00,   -259.14,      0.56,     -1.00,     -0.25,     -1.57,           1,           0,           3,           2,           0,          18,           0,           5,           0, 
      271, -24170.00,    -89.19,      0.75,     -0.90,     -0.14,     -1.57,           1,           0,           4,           2,           0,          31,           0,           2,           0, 
      783, -39240.00,    -50.11,      0.85,     -0.88,     -0.08,     -1.57,           1,           0,           5,           1,           0,           3,           0,           1,           0, 
       94, -21670.00,   -230.53,      0.58,     -1.00,     -0.26,     -1.57,           1,           0,           1,           2,           0,          18,           0,           4,           0, 
     1156, -47470.00,    -41.06,      0.88,     -0.90,     -0.06,     -1.57,           1,           0,           3,           2,           0,           0,           0,           1,           0, 
       50, -10230.00,   -204.60,      0.48,     -0.87,     -0.30,     -1.57,           1,           0,           1,           2,           0,          43,           0,           4,           0, 
      861, -40450.00,    -46.98,      0.85,     -0.90,     -0.07,     -1.57,           1,           0,           6,           1,           0,           5,           0,           1,           0, 
      364, -29620.00,    -81.37,      0.78,     -0.90,     -0.12,     -1.58,           1,           0,           2,           2,           0,          37,           0,           3,           0, 
      388, -29750.00,    -76.68,      0.79,     -0.88,     -0.12,     -1.58,           1,           0,           5,           1,           0,          29,           0,           1,           0, 
      332, -24770.00,    -74.61,      0.78,     -0.81,     -0.12,     -1.58,           1,           0,           4,           2,           0,          27,           0,           4,           0, 
     1058, -46540.00,    -43.99,      0.87,     -0.96,     -0.07,     -1.58,           1,           0,           2,           2,           0,          50,           0,           3,           0, 
       33, -10920.00,   -330.91,      0.50,     -0.93,     -0.26,     -1.58,           1,           0,           7,           2,           0,          42,           0,           5,           0, 
      228, -21750.00,    -95.39,      0.71,     -0.78,     -0.16,     -1.58,           1,           0,           3,           2,           0,          17,           0,           1,           0, 
     1107, -44640.00,    -40.33,      0.88,     -0.92,     -0.06,     -1.58,           1,           0,           1,           2,           0,          23,           0,           1,           0, 
      187, -21640.00,   -115.72,      0.72,     -0.66,     -0.15,     -1.58,           1,           0,           3,           2,           0,          47,           0,           4,           0, 
      486, -33070.00,    -68.05,      0.81,     -0.93,     -0.10,     -1.58,           1,           0,           6,           2,           0,          31,           0,           1,           0, 
       98, -21700.00,   -221.43,      0.59,     -0.99,     -0.25,     -1.58,           1,           0,           1,           2,           0,          18,           0,           3,           0, 
