# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
      604, -25930.00,    -42.93,      0.86,     -0.58,     -0.07,     -1.37,           2,           0,           2,           2,           0,           0,          33,           5,           0,
      365, -20880.00,    -57.21,      0.82,     -0.66,     -0.09,     -1.37,           2,           0,           7,           2,           0,           0,          35,           4,           0,
      495, -22950.00,    -46.36,      0.84,     -0.85,     -0.08,     -1.37,           2,           0,           3,           1,           0,           0,          25,           1,           0,
      315, -16520.00,    -52.44,      0.80,     -0.73,     -0.10,     -1.37,           2,           0,           2,           1,           0,           0,          33,           2,           0,
      902, -32910.00,    -36.49,      0.88,     -0.63,     -0.06,     -1.38,           2,           0,           1,           2,           0,           0,           4,           3,           0,
      194, -14710.00,    -75.82,      0.75,     -0.80,     -0.13,     -1.39,           2,           0,           7,           2,           0,           0,          27,           2,           0,
       39,  -7020.00,   -180.00,      0.44,     -0.80,     -0.35,     -1.39,           2,           0,           8,           2,           0,           0,          27,           5,           0,
      784, -30430.00,    -38.81,      0.87,     -0.67,     -0.07,     -1.39,           2,           0,           1,           2,           0,           0,           4,           5,           0,
      150, -10860.00,    -72.40,      0.74,     -0.81,     -0.13,     -1.40,           2,           0,           7,           2,           0,           0,           3,           2,           0,
      232, -15260.00,    -65.78,      0.77,     -0.82,     -0.11,     -1.40,           2,           0,           8,           2,           0,           0,          36,           3,           0,
      843, -30690.00,    -36.41,      0.87,     -0.86,     -0.07,     -1.40,           2,           0,           2,           2,           0,           0,          10,           5,           0,
      225, -16120.00,    -71.64,      0.76,     -0.70,     -0.13,     -1.40,           2,           0,           7,           1,           0,           0,          35,           2,           0,
      182, -14610.00,    -80.27,      0.73,     -0.83,     -0.14,     -1.41,           2,           0,           7,           2,           0,           0,          27,           3,           0,
      381, -19860.00,    -52.13,      0.82,     -0.87,     -0.10,     -1.41,           2,           0,           3,           1,           0,           0,          28,           1,           0,
      334, -20340.00,    -60.90,      0.80,     -0.67,     -0.11,     -1.42,           2,           0,           5,           1,           0,           0,          35,           2,           0,
      176, -14510.00,    -82.44,      0.75,     -0.73,     -0.14,     -1.42,           2,           0,           3,           1,           0,           0,          46,           2,           0,
      247, -17320.00,    -70.12,      0.77,     -0.73,     -0.12,     -1.42,           2,           0,           8,           2,           0,           0,          35,           1,           0,
      491, -23700.00,    -48.27,      0.84,     -0.78,     -0.08,     -1.42,           2,           0,           1,           1,           0,           0,          25,           1,           0,
      372, -21830.00,    -58.68,      0.82,     -0.78,     -0.10,     -1.42,           2,           0,           1,           2,           0,           0,          35,           5,           0,
       75,  -8700.00,   -116.00,      0.64,     -0.82,     -0.20,     -1.42,           2,           0,           7,           2,           0,           0,          37,           1,           0,
      119, -11570.00,    -97.23,      0.69,     -0.85,     -0.16,     -1.42,           2,           0,           3,           2,           0,           0,          19,           5,           0,
      306, -18850.00,    -61.60,      0.79,     -0.62,     -0.11,     -1.42,           2,           0,           8,           2,           0,           0,          33,           2,           0,
       53,  -7750.00,   -146.23,      0.48,     -0.76,     -0.29,     -1.43,           2,           0,           8,           2,           0,           0,          27,           4,           0,
       34,  -6700.00,   -197.06,      0.39,     -0.76,     -0.33,     -1.43,           2,           0,           8,           1,           0,           0,          24,           2,           0,
       50,  -9220.00,   -184.40,      0.50,     -0.81,     -0.29,     -1.44,           2,           0,           7,           1,           0,           0,          29,           1,           0,
      232, -16680.00,    -71.90,      0.76,     -0.80,     -0.12,     -1.44,           2,           0,           8,           2,           0,           0,          35,           3,           0,
      267, -16890.00,    -63.26,      0.77,     -0.58,     -0.13,     -1.45,           2,           0,           7,           1,           0,           0,          33,           2,           0,
      260, -18470.00,    -71.04,      0.77,     -0.74,     -0.11,     -1.45,           2,           0,           4,           2,           0,           0,          35,           3,           0,
      143, -13280.00,    -92.87,      0.69,     -0.76,     -0.16,     -1.45,           2,           0,           7,           1,           0,           0,          27,           1,           0,
       66,  -8700.00,   -131.82,      0.58,     -0.87,     -0.24,     -1.45,           2,           0,           8,           2,           0,           0,          19,           5,           0,
      133, -12450.00,    -93.61,      0.71,     -0.76,     -0.15,     -1.46,           2,           0,           1,           2,           0,           0,          19,           4,           0,
      237, -16430.00,    -69.32,      0.77,     -0.80,     -0.12,     -1.46,           2,           0,           4,           2,           0,           0,          36,           3,           0,
       72,  -8910.00,   -123.75,      0.63,     -0.83,     -0.21,     -1.47,           2,           0,           7,           2,           0,           0,          37,           2,           0,
      281, -17930.00,    -63.81,      0.78,     -0.73,     -0.11,     -1.47,           2,           0,           6,           1,           0,           0,          36,           2,           0,
       87, -10080.00,   -115.86,      0.65,     -0.88,     -0.19,     -1.48,           2,           0,           4,           2,           0,           0,          19,           4,           0,
